Marshall Wace LLP;Proximus;BE0003810273;0,83%;05/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;06/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;06/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;07/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;07/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;08/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;08/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;09/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;09/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;10/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;10/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;11/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;11/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;12/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;12/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;13/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;13/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;14/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;14/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;15/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;15/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;16/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;16/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;17/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;17/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,12%;18/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;18/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,83%;19/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;19/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;20/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;20/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;21/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;21/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;22/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;22/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;23/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;23/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;24/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;24/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;25/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;25/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;26/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;26/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;27/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;27/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;28/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;28/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;29/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;29/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;30/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;30/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;31/08/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;31/08/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;01/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;01/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,20%;02/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;02/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,30%;03/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;03/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,30%;04/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;04/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,30%;05/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;05/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;06/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;06/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;07/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;07/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;08/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;08/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;09/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;09/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;10/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;10/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;11/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;11/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;12/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;12/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;13/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;13/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;14/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;14/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;15/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;15/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;16/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;16/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;17/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;17/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;18/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;18/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;19/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;19/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;20/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;20/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;21/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;21/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;22/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;22/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;23/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;23/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;24/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;24/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,92%;25/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;25/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,89%;26/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;26/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;27/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;27/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;28/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;28/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;29/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;29/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;30/09/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;30/09/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;01/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;01/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,52%;02/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;02/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;02/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,52%;03/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;03/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;03/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,52%;04/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;04/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;04/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,52%;05/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;05/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;05/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,52%;06/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;06/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;06/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,52%;07/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,90%;07/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;07/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;08/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;08/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;08/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,27%;09/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;09/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;09/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;10/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;10/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;10/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;11/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;11/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;11/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;12/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;12/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;12/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;13/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;13/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;13/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;14/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;14/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;14/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;15/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;15/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;15/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;16/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;16/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;16/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,87%;17/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;17/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;17/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;18/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,79%;18/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;18/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;19/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,79%;19/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;19/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,28%;20/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,79%;20/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;20/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,16%;21/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,79%;21/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;21/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,16%;22/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,79%;22/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;22/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,79%;23/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,04%;23/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;23/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;24/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,04%;24/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;24/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,72%;25/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,04%;25/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;25/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,72%;26/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,04%;26/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;26/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,72%;27/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,04%;27/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;27/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,72%;28/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,04%;28/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;28/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,04%;29/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;29/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;29/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,04%;30/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;30/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;30/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;31/10/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;31/10/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;31/10/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;01/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;01/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;01/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;02/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;02/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;02/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;03/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;03/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;03/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;04/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;04/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;04/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;05/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;05/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;05/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,69%;06/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;06/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;06/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;07/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;07/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;07/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;08/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;08/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;08/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;09/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;09/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;09/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;10/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;10/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;10/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;11/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;11/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;11/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;12/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;12/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;12/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;13/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;13/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;13/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;14/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;14/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;14/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;15/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;15/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;15/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;16/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;16/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;16/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;17/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;17/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;17/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,59%;18/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;18/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;18/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,60%;19/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;19/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;19/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,60%;20/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;20/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;20/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,60%;21/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;21/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;21/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,71%;22/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;22/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;22/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,71%;23/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;23/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;23/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,71%;24/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;24/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;24/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,71%;25/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;25/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;25/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,71%;26/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;26/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;26/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,71%;27/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;27/11/2013
Pennant Capital Management LLC;Proximus;BE0003810273;0,64%;27/11/2013
Marshall Wace LLP;Proximus;BE0003810273;0,71%;28/11/2013
AKO Capital LLP for AKO Master Fund Limited;Proximus;BE0003810273;1,15%;28/11/2013
